"Kategori","Pesan"
"ham","tapi kuliahnya sekarang. SP sebenarnya tidak boleh untuk kuliah yg ada praktikum."
"ham","Tapi masukin aja dulu, soalnya aku data pasien dari sana."
"ham","Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah"
"ham","Besok saya ada rapat dinas.. Selasa aja ya..."
"ham","semua udah masuk kok, cuma database sindo memang nggak real time."
"ham","semoga cepat sembuh pak."
"ham","Yang ada waktu luang besok pada futsal ya jam 4 di sampoerna, s Jangan ngaret"
"ham","assalamualaikum pak, mohon maaf saya mau tanya pak, apakah remedial dwm harus hadir di tempat pak? apa bisa online? mohon maaf sebelumnya"
"ham","Keknya pernah liat undangannya di prodi"
"ham","itu masih pake data dummy, ntar gampang itu mh."
"ham","Yaudah gausah babakaran atuh, yg pake kompor aja. Lagian ribet kan nyalain arengnya"
"ham","saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb."
"ham","oke gais tp dsni udh redaan hujannya. dtggu ya"
"ham","Bu mau mastiin ketemu di jica kan Bu?"
"ham","Gaes gaes mau drakor gaes besok yawww"
"ham","Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha"
"ham","Tapi daging kurban mentahnya udah ga ada :3"
"ham","Haha ayook kita bully adi ndut sama sama 😃😃"
"ham","Permintaan Anda sedang diproses. Beberapa saat lagi Paket Internet anda akan di non-aktifkan, dan akan berlaku tariff dasar internet."
"ham","Iya kalau ada yang kosong agus atau sept"
"ham","Bntr lg kan mau sholat mel. Nanti keluar upinet kasih tau ya. Males balik "
"ham","Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#"
"ham","Ngajak wida tuh, kan beliau habis seminar. Hihip"
"ham","Kang nama1 tuh baru menang 2 Milyar hahaha.. Kemakom berprestasi"
"ham","nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah"
"ham","Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa"
"ham","Aigoo banyak banget chatnyaa aku baru liat hape hehehe"
"ham","Waalaikumsalam. Jumat ya pukul 9."
"ham","nama1  Cara bikin makalah yang daftar isinya langsung jadi gmana?"
"ham","nama1 helmkuuuu.:'("
"ham","aku delete aja ya, ntar nama1 pull dulu atau sync dulu, ntar masukin yang nama1 , baru push."
"ham","Ada semua di panduan pla..dishare di grup ini dan fb"
"ham","Waktu itu malas sep hihi. Dilihat jd lebih rapih aja 😆👍"
"ham","[Info] bagi teman2 yg mengumpulkan data asisten lab/matakuliah bukti berupa surat keterangannya sudah bisa diambil ke pak andri "
"ham","Waaah keren kang"
"ham","Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari."
"ham","Pake kamera nama1 2, kamera nama1 1, sama handy cam prodi 1"
"ham","2016/08/21 12:27:17 Anda telah terdaftar sebagai pelanggan TCASH full service. Tingkatkan saldo Anda dg isi saldo TCASH di merchant berlogo TCASH terdekat."
"ham","ya nggk jd masalh, toh model bisa diload dicontroler mana aja kan?"
"ham","kamu sibuk ngapain aja disana ?"
"ham","Kurang tau pasti sep periksa controllernya waktu instansiasi new tcpdf() aku lupa"
"ham","Airnya asa kurang lancar, besok ku tanya papa yah,"
"ham","Pak mau pesen nasi goreng spesial 2 bungkus ke Graha desilla kmr 14."
"ham","Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat"
"ham","Kalo masih mau ke kep. Seribu mending ikut yang ini nih, tinggal duduk manis dari unpad du"
"ham","Tp belum pasti ya. Kalau ada temen mah mau. Soalnya ga ada halangan untuk hdr kyknya hihi"
"ham","Blm beres sep. Malah byk bug"
"ham","nama1 dah selesei blm machine learningnya ?"
"ham","Bimbingan lg nanti nama1 da"
"ham","Aku ga enak euy bilang ke adiknya, adiknya pengen ke pvj nama1  :("
"ham","tes toefl di balai bisa weekend ga?"
"ham","dikirim nya disatuin ?"
"ham","wah mantap(ok) btw nge-cc perihal sponsor jg ya osnnya.. semoga yg terbaik utk kemakom"
"ham","Bebas... Senin stuju.. Apa aja yg di kebapain selain program ?"
"ham","nama1  gedung manunggal tridaya pucakti pusenkav teh 1,5 ternyata wkwk"
"ham","Pak saya pake yang 6.0 malah bingung pak"
"ham","Yaudah sekarang mah eta harddisk di laptop maneh keluarin terus dijadiin harddisk external aja.. cari temen yang punya case nya.. entar datanya copy-in, paling maneh ngerjain di luar dulu aja ga di laptop itu"
"ham","kita lewat kolam renang? di gymnas atau gik"
"ham","Aku mah plg kerumah ketemu ayah mama cukup kok :')"
"ham","Ayo nama1 semangat skripsian yaaah biar cpt lulus, kerja, dan cpt nikah wkwkwk"
"ham","Soalnya yang aku udah ditambahin"
"ham","ya masuk aja, belum ada tugas/quiz kok. cuma perlu ngejar dikit. Materinya sekarang sudah sampai location aware app. pertemuan berikutnya masuk ke sensor."
"ham","Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan"
"ham","minal aidzin walfaidin, mohon maaf lahir dan batin ya semua akang teteh. "
"ham","Kita kmpul yu sblum puasa :-) waktunya "
"ham","Oh saya udh berangkat kayanya, ga ada koneksi.."
"ham","koreksi saya kalau salah (bisi lupa) tapi bagus sih kalau anda mau coba-coba, nggak mubazir juga kok. Kalau mau dibalikin lagi ke CSV ya pake transformasi lagi."
"ham","nama1 udah diperpus nama1.. yuk kesini tika tugu diperpus ya"
"ham","Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok."
"ham","Oh pantesan tau gitu lgsg foto dipusatnya aja put"
"ham","Assalamualaikum pak, mau nanya seputar mobcom sp, apakah harus ikut perkuliahan dari sekarang apa bisa ikut pas sp nanti aja pak? Trims "
"ham","Yg mau ngampus aku pengen titip bawain SKL aku di prodi😭"
"ham","Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh"
"ham","Terlepas dr pelaku2 nya. Ambil dr sisi guru nya. Menarik bgt."
"ham","Yg sebelah warteg bahri apa sebrangnya? Yg 15"
"ham","Pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak ? "
"ham","Pak, MK yang nama1 kontrak Data Mining dgn kode IK566 bukan dwm, seperti yg bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai, terimakasih."
"ham","Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini."
"ham","Aku bawa daging yg dah direbus gapapa? Yg mentah tinggal tulang2an wkwk"
"ham","Ada yg tdk bisa jam tertentu? Kemungkinan pagi jam 8, tapi nanti diumumkan."
"ham","iya ke singapur make yang 1dolar tea gening wkwk"
"ham","Ada yg lain kok ikan tahu tempe"
"ham","nama1, minta controller dan view nya aja."
"ham","Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200"
"ham","Iya  nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea.. "
"ham","atulah aku teh udh ngidam sate maranggi dr bulan puasa 󾌹 naha ka subang teu ngajakan ih"
"ham","Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)"
"ham","aku kira bukan besoook :'("
"ham","Untuk yg kontrak game prog (dan juga dwm): kita jadwalkan untuk ikut Gemastik. Ini kompetisi terbesar antar prodi ilkom/IF, dan kita punya peluang besar untuk bidang ini."
"ham","nama1 mau pergi ga? Kalo engga aku mau ke kosan"
"ham","Aku mau bawa balon sm coklat min. Mau nitip?"
"ham","Edan edan nama1 semoga menjadi keluarga samawa "
"ham","*ngsih bunga ato coklat min "
"ham","Min lg dmn? Mo ngambil sertifikat yg kompas hihu"
"ham","Numpang berteduh wkwk. Aku tak punya tempat tujuan~"
"ham","yahh masih lama ya, urgent ini wkwk"
"ham","nama1 mau hunting kosan bentar gmn? Kita mau ngerjain dmn kita?"
"ham","bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu."
"ham","Okayyy, nanti siang jam 1an hehe. Ga kemana-mana hari ini?"
"ham","soal ada multiple choice ada essay. Yg weka masuk ke essay, tapi ada juga file yang dikumpulkan."
"ham","saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog."
"ham","Dimulai dari angka 0"
"ham","Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu"
"ham","Bisa bu...buka jam 11 bu"
"ham","Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :("
"ham","besok jam berapaa? harus jadi ih, udah 2 kali skip 😂"
"ham","Mau naik gojek tapi ga ada driver kayanya :( padahal bawaan banyak :("
"ham","Kalo ada daun pepaya mah bungkus daunnya pake pepaya put"
"ham","Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh"
"ham","wisudaan kan hari jumat"
"ham","Besok aku kasihin softfilenya gpp?"
"ham","Ada teh dikpad, ini kontaknya ####"
"ham","Penggunaan terakhir anda adalah 35417.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 04/10/2016"
"ham","Yah saya dikostan temen dil. Hihi"
"ham","Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat"
"ham","Mau nitip ga saya lagi di gerlong."
"ham","Aku jg blm berangkt wkwk"
"ham","nama1;Graha Desila kmr 14 Lt.2;Aqua;20000(kembalian)"
"ham","nama1 di kosan gaaa? Mau numpang dooong"
"ham","Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin"
"ham","Kantin fip nama1 sendiri td mau ke perpus. Tp bntar lg kan sholat "
"ham","Duh gusti disini ujan gede, semoga di riung gak bocor yah gais"
"ham","Gais kalo dri upi ke unisba pake angkot apa pulang pergi? "
"ham","Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw"
"ham","ooh iya klo controler, ku kira td modelnya."
"ham","Ko gtu ya parah bgt masa jam kerja ngeroko. Biar dapet inspirasi meren ya"
"ham","Subuh jg abis maghrib itu teh ahaha"
"ham","Terimakasih, saat ini Anda masih terdaftar sebagai pelanggan TCash."
"ham","Mana duduk plg depan selalu kdg aku ga tau keadaan dblkg. Siapa yg hdr siapa yg engga. Wkwk"
"ham","numpang promo yah, siapa tau ada yang berminat 😊 bisa liat di instagram nya "
"ham","Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari."
"ham","Wid jgn plg sebelum ketemu aku. Aku brgkt jam 5 hehe"
"ham","Salam jepret karet gelang. Hihip"
"ham","Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun"
"ham","Jangan gitu kang.. Aku tersinggung."
"ham","Urang mah kayanya dah jumatan, tapi jam 2an. Mau ke pa lala dulu bentar."
"ham","Saya brsik masih cuti bati ke kantor har rabu"
"ham","Matikan services spt antivirus dll."
"ham","nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses"
"ham","Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis"
"ham","Biasanya dia bukannya ke subang ya kalo weekend"
"ham","Aku di pt. DI"
"ham","nya sore we atuh gi, kalo mau pagi / siang weekend nya"
"ham","Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha."
"ham","Oh oke Pak nanti saya lgsg kesana untuk kepastikan buka jam berapa? Ke bebek komar yg dekat dt bisa?"
"ham","Mungkin aa nya tau kl wajah nama1 bakal beda sendiri pas gaya ini (up)"
"ham","Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem"
"ham","Bagi yg tertarik lanjut ke gemastik 2016 ini tempat diskusinya : http://line.me/R/ti/g/xxxxx"
"ham","Terima kasih atas konfirmasinya. Orderan sedang kami proses."
"ham","Ada perasaan nyesel gt sedikit. Waktu kuliah. Asa ga merhatin. Ga ngerangkul semua. Aku pribadi hmm"
"ham","Derr ya jangan wacana kaka bunda"
"ham","kamu kapan ke bandungg??"
"ham","Kita yg stay di pdg aja mah tinggal cuss aja kapan meet up nya"
"ham","supaya kita bisa mulai cepat, tolong posisi duduknya diatur dari awal, diberi jarak satu kolom kosong selang seling."
"ham","Guys, aku ganti template nya."
"ham","E& (gila) ada namakuuu. Kapan aku luluuus"
"ham","Iyalah makin malam makin mahal kek yg suka dijalanan"
"ham","Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya"
"ham","Nanti aku push aja ya kuota modem lg hbs"
"ham","Alhamdulillah, puji syukur atas nikmat Allah swt. yang telah memberikan nikmat hidup sampai detik ini sehingga saya masih bisa untuk mengevaluasi diri. Selama itu tentu saya menyadari banyak melakukan kekhilafan dan kesalahan."
"ham","Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~"
"ham","nama1  beaok bwrangkat pagi...mau cas atay tranfer?"
"ham","ku ada 300 ratus nih di tabungan~ di nama1  aku tabungan ada berapa nama1 ? cabut sekarang juga #ManaAda~ :("
"ham","Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd"
"ham","maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :("
"ham","Nanti plg wisudaan aku lgsg ksana. Awas telat. Telat aku plg."
"ham","Udah lama ga bimbingan 😂"
"ham","Aku ada spagetti, tp usah kaldaluarsa belum yah"
"ham","Sep aku udh pull tp kenapa direpository git ga msk ke aku ya"
"ham","Sepupu ane baru masuk kuliah"
"ham","beu atuh sekarang, sambil nunggu yg pulang ppl"
"ham","Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih"
"ham","nama1  kalau kelompok sistem pembelajaran bhs jepang itu siapa ajaa?"
"ham","Biar rapih aj mad. Ini controllernya msh digabung2 aku bikinnya perfungsi soalnya"
"ham","Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1"
"ham","Perusahaannya apa aja kalau boleh tau?"
"ham","aku push yang updatenya, itu udah di template sama adminLTE."
"ham","Perginya naik kelapa turun di pasar bunga wastukencana, terus naik caringin-sadang serang atau jalan"
"ham","ok nanti saya lihat dengan kehadiran. Siapa lagi yg nyaris2 nilainya?"
"ham","kalo aku sih pertabel  nama1, mnyesuaikan kebutuhan :)"
"ham","Naik kelapa ledeng turun di ciateul, sebelum terminal bgt. Terus naik kalapa dayeuh kolot turun di depan kantor bgt."
"ham","Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda."
"ham","Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda"
"ham","Buat yg mahasiswa baru"
"ham","Gais laporan 40 itu di bimbingan pembimbing lapangan?"
"ham","Sudah pak di email, saya cantumkan direct link juga diemail kalo misalkan file google drive tidak bisa di download"
"ham","Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku"
"ham","Mohon maaf pak semalam saya Sudah konfirmasi tidak ikut remedial. Tapi di nilainya kenapa ikut remedial "
"ham","Food Teh maksudnya bukan beras kan kang? "
"ham","Segan baa lo ko wqwq hai di, gila kurus banget skrg diii"
"ham"," Di kfc yg deket enhaii ada dy"
"ham","Aku teh cuma bawa celana jeans yg tua tp jilbabnya yg muda -_-"
"ham","Assalamualaikum. Ada yg tau kalo file buat penilaian ada di mana? Apa ada di fb?"
"ham","Pesanan #342877938 - mohon transfer Rp.59,755 ke BNI Account ####  sebelum 24 Jun, 2016. Mohon periksa email anda untuk info lebih lanjut."
"ham","Mba mau kirim 300 ya"
"ham","Kan dia masih gatau ngeditnya kek gmn haha"
"ham","2016/08/21 12:27:32 PIN baru TCash anda adalah 605598. Silahkan menggunakan PIN baru anda untuk menikmati layanan TCash Telkomsel"
"ham","Waalaikumsalamin apa yg dpt saya bantu min?"
"ham","nama1 saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?"
"ham","Aku merasa geleh sendiiri ini lipstik aku merah sekali wkkw, mana dapet dikasih ini jg"
"ham","TOPUP pulsa Rp50000 berhasil via transfer ATM BNI kode trx 01123190427523627. Pulsa anda saat ini Rp 54205. Terima kasih telah menggunakan INDOSAT OOREDOO"
"ham","Da sebenernya makan sama indomie ge cukup aku mah 😂"
"ham","Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client "
"ham","Besok mau ke kampus lagi ga?"
"ham","Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na."
"ham","Ke kantor siang aja.."
"ham","Tiga kali juga dil, april, juli, sama okt"
"ham","bntr lagi pulang"
"ham","Aku dy wkwk makanya kurang direstui jg krna kejauhan"
"ham","Jam 12 wid, nanti berangkat jam 10"
"ham","Load controller bisa di construct mad? Kmren aku coba ga bs terpaksa di dlm fungsi"
"ham","da gapapa public juga, asal jangan ada yang dimasukin."
"ham","Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto."
"ham","Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂"
"ham","Dmana aja kang boleh hehe"
"ham","Dilantai 2 ya tepat diruang skripsi"
"ham","nama1, ntar bilang aja ke kaka kamu, pas instal ulang gagal ngeformat C nya, ada error tpi semua data di C nya udah keformat. Pas mau nyoba instal windows nya, muncul error yg sama, error code 0x80070057. Kemungkinan ada yg rusak di harddisk nya."
"ham","Selamat siang, mau reservasi bandros perorangan apakah bisa?"
"ham","😁 sebelumnya ga ad nulis kerudung. Kirain warna jins"
"ham","Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch"
"ham","sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁"
"ham","Belum de.. Saya kagi nyoba ngejar.."
"ham","Iya kar lg dikosan nih. Numpang ap?"
"ham","pulang nya jam 8 (kecewa)"
"ham","nama table table pasien_irj dan gnti data_pasien. lupa"
"ham","Makasih gais doakan kami yg masih berjuang ya 💪"
"ham","Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG"
"ham","Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe"
"ham","Aku besok dtg agak telat jam 8 boleh ngga? Kan jam 10 ya mulainya?"
"ham","Kalo nonton hr ini mahal yah? Week end"
"ham","Dr ciateul terus masa kekalapa lg (frown)"
"ham","Aamiin. Makasih semuanya..semoga teman2 cepat nyusul dan semoga segala urusannya diberikan kelancaran oleh Allah.aamiin"
"ham","Selamatkan diri kalian guys, karna ""lulus bareng"" hanyalah kata hiburan semata"
"ham","Eh iyaa gais kadonya udah aku kasih yaa, kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda"
